7903.79653  15.065   0.009
7903.91404  15.061   0.009
7904.65585  15.061   0.007
7904.78432  15.062   0.010
7904.89371  15.062   0.009
7905.62271  15.058   0.007
7905.74996  15.068   0.007
7905.86260  15.058   0.007
7906.57118  15.053   0.007
7906.68939  15.062   0.007
7906.81163  15.064   0.007
7906.92055  15.060   0.007
7907.68754  15.057   0.007
7907.81880  15.063   0.007
7908.63450  15.061   0.009
7908.76389  15.065   0.009
7908.87376  15.058   0.007
7909.56548  15.060   0.009
7909.68556  15.064   0.007
7909.79659  15.073   0.007
7909.90245  15.061   0.007
7910.58275  15.062   0.009
7910.70075  15.066   0.007
7910.82291  15.073   0.007
7911.55266  15.059   0.009
7911.65808  15.065   0.007
7911.82759  15.061   0.009
7916.61086  15.078   0.007
7916.70519  15.068   0.007
7916.80923  15.067   0.007
7916.90448  15.064   0.011
7917.64230  15.070   0.007
7917.75748  15.069   0.007
7917.86430  15.065   0.009
7918.61917  15.070   0.009
7922.61890  15.057   0.007
7922.74897  15.054   0.009
7923.61836  15.056   0.007
7923.75547  15.051   0.009
7923.87493  15.051   0.009
7924.54115  15.052   0.007
7924.64661  15.060   0.007
7924.77550  15.060   0.007
7924.87753  15.056   0.007
7925.67285  15.061   0.007
7925.81005  15.050   0.009
7926.57936  15.056   0.009
7926.72751  15.052   0.009
7928.57699  15.053   0.007
7932.60823  15.059   0.007
7932.73287  15.059   0.007
7933.51742  15.061   0.009
7933.59884  15.057   0.009
7933.72065  15.059   0.009
7934.53447  15.063   0.007
7934.65061  15.064   0.007
7934.76482  15.060   0.007
7935.50390  15.065   0.007
7935.63253  15.070   0.007
7935.74483  15.064   0.007
7935.86396  15.062   0.007
7936.49020  15.068   0.007
7936.60673  15.069   0.007
7936.74223  15.069   0.007
7937.54794  15.070   0.009
7937.65861  15.068   0.007
7937.79029  15.065   0.007
7938.57063  15.065   0.009
7944.46871  15.076   0.009
7944.52152  15.079   0.009
7944.56291  15.071   0.007
7944.61334  15.068   0.007
7944.66335  15.078   0.010
7944.72353  15.073   0.009
7944.77278  15.072   0.007
7945.48038  15.081   0.009
7945.58002  15.076   0.007
7945.69115  15.086   0.007
7945.80137  15.081   0.007
7946.51338  15.089   0.007
7946.63481  15.084   0.007
7946.76322  15.077   0.009
7947.51435  15.075   0.009
7947.77864  15.082   0.007
7948.50720  15.086   0.007
7948.64070  15.083   0.007
7948.77534  15.084   0.007
7949.56645  15.075   0.009
7949.68982  15.085   0.009
7952.70783  15.090   0.009
7953.47796  15.090   0.009
7953.60999  15.098   0.007
7953.73500  15.100   0.007
7954.48979  15.103   0.007
7954.63356  15.104   0.007
7954.76919  15.097   0.007
7955.79906  15.085   0.009
7956.60430  15.104   0.007
7956.73552  15.106   0.007
7957.66063  15.091   0.009
7958.57544  15.100   0.009
7958.66610  15.097   0.009
7958.78404  15.100   0.009
7959.53237  15.106   0.007
7959.65014  15.100   0.007
7959.76626  15.101   0.009
7960.51962  15.099   0.007
7960.65528  15.100   0.007
7960.78105  15.103   0.009
7961.60090  15.109   0.007
7961.70762  15.108   0.007
7962.52800  15.104   0.007
7963.61905  15.111   0.007
7964.59470  15.118   0.007
7964.73446  15.129   0.009
7965.67794  15.118   0.007
7966.55163  15.106   0.009
7966.64893  15.121   0.009
7967.68492  15.120   0.009
7967.74209  15.110   0.010
7971.51422  15.110   0.009
7971.60303  15.113   0.009
7971.64292  15.102   0.007
7971.69376  15.109   0.009
7971.73402  15.106   0.009
7972.52595  15.104   0.010
7972.56482  15.098   0.009
7972.61920  15.102   0.009
7972.66691  15.109   0.009
7972.72221  15.108   0.009
7973.54133  15.112   0.009
7973.66637  15.115   0.009
7974.53100  15.113   0.007
7974.64683  15.113   0.007
7975.47643  15.110   0.009
7979.52680  15.102   0.007
7979.64617  15.105   0.007
7980.58053  15.092   0.009
7981.47875  15.085   0.009
7981.63253  15.093   0.007
7982.54204  15.087   0.007
7982.65297  15.087   0.007
7983.58067  15.088   0.007
7984.48954  15.089   0.009
7984.60726  15.085   0.007
7985.53728  15.066   0.011
7986.49283  15.085   0.007
7986.63272  15.089   0.007
7987.55994  15.079   0.007
7990.47892  15.068   0.009
7990.61116  15.069   0.009
7991.53068  15.065   0.009
7991.65993  15.068   0.009
7992.57599  15.077   0.007
7993.51288  15.080   0.009
7993.62315  15.079   0.007
7994.55711  15.079   0.009
7998.52286  15.060   0.007
7998.57113  15.060   0.009
7998.61464  15.061   0.009
8000.54908  15.064   0.009
8000.59087  15.051   0.009
8001.48094  15.064   0.009
8001.59181  15.062   0.009
8002.56198  15.052   0.010
8003.60648  15.054   0.009
8004.59459  15.051   0.009
8007.55888  15.052   0.009
8008.57685  15.063   0.009
8011.51736  15.048   0.009
8012.54171  15.052   0.007
8013.54511  15.051   0.007
8014.55412  15.053   0.007
8015.55245  15.041   0.009
8016.56098  15.052   0.009
8018.49140  15.064   0.007
8019.52922  15.075   0.007
8020.56318  15.060   0.007
8026.52622  15.054   0.007
8030.51879  15.064   0.007
8040.49979  15.057   0.009
8164.85094  15.071   0.007
8164.89113  15.068   0.007
8165.88878  15.073   0.007
8166.87159  15.064   0.007
8167.85579  15.064   0.007
8167.89565  15.071   0.007
8168.87675  15.068   0.007
8169.85145  15.074   0.007
8170.83413  15.076   0.007
8170.87340  15.083   0.007
8171.84357  15.077   0.007
8171.88241  15.078   0.007
8172.85386  15.069   0.007
8172.89274  15.067   0.007
8173.86351  15.073   0.007
8174.82447  15.062   0.007
8174.87446  15.066   0.007
8175.82432  15.069   0.007
8175.87320  15.077   0.007
8176.81597  15.070   0.007
8176.86615  15.073   0.007
8181.80692  15.054   0.007
8181.86001  15.084   0.007
8181.90098  15.069   0.007
8183.82312  15.069   0.007
8184.83418  15.075   0.007
8184.88442  15.071   0.007
8185.84181  15.067   0.009
8185.89152  15.079   0.007
8189.83814  15.076   0.007
8190.81098  15.071   0.007
8191.79763  15.067   0.009
8192.78746  15.064   0.007
8192.90698  15.069   0.007
8193.88454  15.062   0.007
8194.84580  15.061   0.007
8195.81892  15.060   0.007
8196.78815  15.068   0.007
8196.90528  15.058   0.007
8197.84917  15.063   0.007
8198.80545  15.079   0.007
8199.74673  15.063   0.007
8199.86696  15.075   0.007
8200.84803  15.071   0.007
8201.78179  15.059   0.007
8201.89782  15.066   0.007
8202.82520  15.079   0.007
8203.76738  15.074   0.007
8203.87466  15.074   0.007
8204.80635  15.067   0.007
8205.74668  15.064   0.007
8205.86532  15.068   0.007
8206.78726  15.069   0.007
8206.90362  15.071   0.007
8207.81344  15.076   0.007
8208.73376  15.069   0.007
8208.84055  15.082   0.007
8209.76129  15.077   0.007
8209.86858  15.082   0.007
8211.78828  15.061   0.009
8211.89628  15.071   0.007
8212.78357  15.068   0.009
8212.88795  15.074   0.007
8217.84246  15.072   0.007
8220.71604  15.064   0.007
8220.88129  15.073   0.007
